label,review
0,汤汤水水的，里面啥乱七八糟的都有。还有一个烧烤的啥呢？！
0,"恶心…要吐了…直接扔了,一万年才到。"
0,实在太慢，送到的时候凉了，汤还洒出来了，说是量太多。。。。太多。。。。
0,少一个卤蛋
0,鸟巢明明点的是热的，送来还是凉的！
0,卷饼没有想象中的大，但肉很多，就是送餐有点慢
1,送餐员很给力！大大的赞
1,瞬间就送到了，冬天吃外卖好温馨
1,味道正宗，量大内容多
1,送餐速度快！
0,送来倒是准时，可是都凉了！！！！！！！！
0,"速度挺快,就是不好吃"
1,"大雾霾的,外送大哥辛苦了！天冷注意身体！"
0,最后送到的～都变软了
1,分量足，好吃！
0,这个煎饼也是醉了。。。
0,来说说口味吧。里面酱汁不多也没啥蔬菜，肉倒是不少。但感觉有点点腻而且干啊。不算很好吃
0,今天的饭夹生的…给送餐员加工资！
1,"真快,味很好,也很方便"
1,味道很好，就是手滑点成冰的了，悲剧
0,你们加的香嫩牛肉小份的和大份的没有多少区别啊？大份50元才那么点！你们坑爹吗！
0,超慢两个小时才送到
0,几乎没有牛肉，全是蒜苔
1,送餐小哥很细心
1,很好～不错
1,"很好吃,忘给筷子啦"
1,经常买这家的饺子，好吃又实惠。百度外卖的师傅服务非常好，每次都不忘说一句，祝您用餐愉快(^_^)
0,太过分了，没听说订餐还得要求一并送筷子的，没要求就没有。没筷子怎么吃啊，真服了，以后再也不定了，真过分！
0,菜做的一般吧
0,太腻了，口感不如西少爷
0,猪肉玉米的一点都不好吃
1,挺好吃的，好吃不能怕贵，值得
1,鱼香肉丝饭和肘子卷不错价格便宜
0,忘了送可乐，而且凉了
0,一个多小时，好漫长，都凉了……
0,纯素蔬菜拌饭里面为什么会有肉！！！什么叫纯素啊，哎呀，素食主义者受不了了啊！！1！！！
1,小牛肉比萨味道很浓！沙拉量很大！送餐快！
1,包子非常好吃，百度骑士辛苦了，大晚上的
1,非常好！！我家住六层，送餐人员直接就爬上来了送到家门口，态度特别好，辛苦！感谢！
0,"吃出一个毛发,和一堆不知道是什么的东西。。"
0,东西少不说，说好的赠送花生呢？
1,撑死我了。就是土豆肉丝没见到肉啊。
0,1小时27分钟送到，没有折扣，就是等
0,早点定的是两份8元煎饼果子套餐，苦等了1个多小时，结果送的是两份油条套餐，重点是说会补送，以为这服务真心不错，结果就杳无音讯了！
1,"送餐很快，分量够大，服务态度好，就是蔬菜牛肉卷的蔬菜里没有叶子菜只有豆芽和土豆条，牛肉的肉筋多了点,总体很满意,性价比高"
0,干锅千叶豆腐好吃。但是鱼香肉丝的生姜味也太重了！！！
0,菜品不怎么样
1,很好吃，忘记拍照了～
0,"面成了面疙瘩,全倒了"
1,"一直很好喝,这个很好喝"
0,慢啊慢！！！十点10定的餐，十二点半不催还不来！服务态度不错就是慢！不饿的就可以慢慢等！蔬菜卷蔬菜太少，全是洋葱！！！包装还行…可有啥用呢？华而不实！
0,我要求抹茶拿铁不加糖，为什么还是加糖！
0,等了2个小时
0,味道值三分，服务零分。
1,离我们远点55分钟送到的，可以理解，饼和粥都不错
0,一个多小时才送到，踩点敲门。很无语！而且面汤也干了，也没味道。最差的一次外卖。
0,送的好慢，说是店家少做了一份。。
0,"实在一般,送餐速度实在是慢"
0,"太差了,没有诚意,没有吸管怎么喝"
1,特别棒，就是距离我们有点远
0,"不好吃,还送的特别慢"
1,"飞速送达,谢谢配送员,菜品也不错"
0,能不能到了再打电话，害的我非得在楼下等半天
0,花蛤和嗦螺里面有沙，没弄干净，味道也怪怪的，不知道食材是不是新鲜的
0,味道还好，就是送餐太慢了
1,"挺快的,文艺范"
1,不错！虽然量有点少，但是很干净卫生
1,他家的奶茶超级好喝。。。
0,怎么说……送来的人态度很好，但是东西太难吃……春卷和南瓜饼还可以
1,送来时有些凉了，感觉缺少了一些香味。餐盒路上坏了，吃时面里的汤没有了。
0,给的超级少，那么大一个盒子装了不到一半，连牛肉的影子都没看见，再也不来了
0,垃圾别吃吃了就后悔难吃
1,快递到家非常快，快递小哥服务也不错，今后会继续关注百度外卖
1,"还不错就是皮蛋粥,不好喝"
0,这次我写了我要勺子就给了我筷子，我还特地写了我需要两把勺子还是不给勺子。就不明白了，给个勺子有多难？没有勺子打电话说一声有多难？
0,店方不看菜单要求
1,不错，味道很好
1,还可以，就是米饭偏硬了点
1,味道不错呦
0,等了一百多分钟后告诉所点菜品没有了，让换其他的，服务跟不上就别承诺四十分钟送达，送不过来至少提前说，而不是一遍遍的打热线电话还打不进去，什么服务态度，让人饿着等到两点，太气人
0,韭菜没洗干净吧，太牙碜
0,"送的超级慢…,薯条都干了,整个俩小时才送到"
1,真的很好吃，送餐很准时
1,很好吃，经常订
0,"还差三分钟就可以半价了,真是太慢了"
1,"味道不错,会继续支持"
1,速度很快，服务态度好。
0,米线的送餐盒都裂了...汤全没了....这怎么吃...南瓜粥撒的到处都是...
0,味道一般，酸辣土豆丝酸的没法吃。。。肝尖也做的一般
1,很好吃，就是量少了一点，男生可能吃不饱
0,被图片欺骗～就这样吧，有点失望，还等了好久
1,"师傅辛苦了，谢谢,下雪注意安全"
0,每次送来的筷子都有问题……不是发霉就是有味……
0,肘子的还不错，送餐太慢，到了后粥凉的彻底，还不上门，要下楼自取
1,很好吃，。送餐准时！！！
0,凉皮里配的面筋已经有异味了
0,鸡蛋沙拉没有沙拉，脆皮香蕉有点油。快递员忘记拿发票了，不高兴。
0,饭盒还没小盒八喜盒大，根本不够吃
0,送餐师傅很快，但不知道为什么拌菜像水泡的，凉皮没有任何味道！！这是怎么回事？
0,等了快两个半小时，商家各种不接电话，
1,就是快递慢了点
1,等了有点久
1,太爱吃了，经常定，速度特快
0,这次送的非常不新鲜！要的是蒜香送来的麻辣，菜味道很臭，不会是隔夜的吧？
0,买的套餐没给饮料，虽说退钱了吧。买的两种汉堡结果送了两个一样的……两份薯条全没给番茄酱……送餐小哥也挺苦的。哎
0,真心也忒慢了，其他都还成
0,等了一个半小时，收到时已经饿晕了，关键点的香菇鸡肉卷还不好吃。。
1,还好吧就是这个时间啊！两个半小时！也就1.5公里距离！这个时间1我走着来回两次都够了
0,我就想问问，我定的东西给送到了火星吗？？？？？我现在还饿着肚子，这是什么节奏！！！！根本，完全，彻底的没有送来，还收了我的银子，你们什么情况！！！！！
1,小哥还顺便帮忙取了快递！好评好评！
1,"很好吃量也很大都吃不完,赞一个"
1,"口味适合比较清淡的人,南瓜粥还好,就是没放糖,喜欢甜的需要和卖家说"
1,谢谢啦，辛苦，很赞赞赞赞
0,个人感觉味道很一般
1,好吃，好吃，送得送得很快
1,"有点凉了,煎饼不热乎就好吃了,不过能在这雨夹雪的夜晚在屋里等待晚餐也是很爽的一件事儿"
0,点了一份米线，单加了鹌鹑蛋、鸡纵菌、里脊肉、鸡肉片和云腿。除了两个鹌鹑蛋和一片云腿，其他单加的东西连影子都看不到，这么昧着良心挣钱真的好吗？真的不怕别人敲得后脊梁咚咚响吗？
0,"咖啡撒了一兜子,还是凉的,服了"
1,煎饼越来越小越来越小
0,和在店里吃味道差了好多，洒的到处都是，感觉是剩下的，吃完了还肚子疼
1,热乎乎的，谢谢，送餐员辛苦了，速度很快，谢谢
1,"味道很不错,传统风味"
1,分量很足，不错，都是肉丁，还有青辣椒，不腻，下次尝尝别的口味的。
0,米饭就薄薄一层，太坑爹了
0,好慢...吃得还不错
0,金枪鱼沙拉里几乎没有青菜...我也是醉了...
0,可能是距离较远，饭到了已经凉了，辛苦了
0,和店家只有200米距离，定了餐一小时之后才送到。结果凉皮没有料包。和店家沟通之后，到了晚上八点也没有见人送来，打电话说人早就出来了，但是到八点也没影。只能说商家拿客户当猴耍。希望网友看到评论后慎重订餐。
0,"有点凉,饭很硬,不会再定"
0,"还有比差评更差的评吗,小迂腐这名儿起的贴切,近两个小时不送,店家还失联,送来了打开一看一度以为送错了,红烧排骨套餐有一块排骨吗,这样的店还有存在的必要吗"
1,送的特别快，稻香村的点心真的挺不错的
0,您的餐送错了大哥，我的汉堡不对
0,巨难吃，鸡丁没几块都在油里泡着，油太大啦！酸辣土豆丝，请问醋在哪里？辣在哪里？不酸也不辣！这两个菜一起点，已经是我多年的习惯，在n家餐馆吃过，只有这家是最差的！
0,不电话告诉你们不放辣了么？怎么还放？
1,很好…送餐很快，菜也很好吃
1,笋确实不错，宫保鸡丁没原来好吃，不知道是换厨子了么，还是做的着急了，下回不用太着急，发挥正常水平就好
0,送错了，投诉完没人理，要的鸡柳的送的最便宜的
1,不错不错，快递师傅也给力
1,准时，好吃～
1,味道不错，送餐人员也很负责，必须赞，
1,送餐很快，人也跟nice，好评！
0,凉透了，汉堡王出餐太慢
0,送餐员很不敬业，别的都还好
0,"拿来盒子看着非常大,其实饭就一口,三口两口就吃没了。我要的五花肉石锅。肉片加起来不超过三片什么嘭嘭脆红薯,明明是软绵绵红薯"
1,有点油腻～其他很好
0,肘子肉味道有点淡，肉有点硬，有的带着筋咬不动，面饼不知道为什么发红，感觉没有上次好吃了。
0,说实话嘛，真的比较失望，芝士年糕我以为是外面卖的那种，年糕里面裹着芝士，但其实只是普通年糕放在芝士酱里。其他菜品就不一一点评了吧，觉得不值这个价钱。
1,"卤肉饭不要这么好吃好吗！！！分开放我很喜欢,盒子也很大,配菜真心很全面,酸萝卜胡萝卜紫菜花,泡脚。凉粉不是很辣,以后就翻你家牌牌了,哈哈哈"
1,"送餐简直是坐火箭来的,太快啦。送餐小哥很热情。非常满意"
0,经常定，今天不一样了，还减量啦！定两份给一双筷子，以前可不是啊……
1,谢谢师傅～送餐很快～辛苦您了～
0,"中午点的少给我饮料,下午点的少给我广味烤肠,备注补给中午的饮料也没给,我真是无语了，估计投诉百度外卖也不会理我吧"
0,"没别的,酱太多,难吃"
1,批萨口感好，扎实的料。鸡翅原味最好，奥尔良第二，蒜香炸的老。很好的一次经历，外卖小哥很给力，好评一万
0,要的菠萝咕咾肉给的不到一盒，非常少，连一块菠萝都没看见
0,全都辣白菜，沒什么味道不好吃
0,服务态度倒是不错，不过确实送的太慢，从点餐到送达历时三小时
0,没给我送，还成交。气死我了！
1,太方便了，味道不错
0,无语了，十点下的单，要求尽快送出，下午两点多才送到。差评！
0,馄饨还可以
0,漏了，漏了，漏了
0,菜不错，但是晚了半小时。刚刚到楼下我没有去取，她就确认送到了，想逃避半价，过分。
1,"服务不错,但是太难吃了啊啊啊"
1,很是不错的送餐体验。
0,送来后有一个汉堡袋子破了，酱汁洒出一部分，下次要注意
1,神速啊！挺好吃的！
0,米饭忘记，餐具只给一套。极其不认真，辛苦快递员！
1,很快很好很快很好吃
1,每次量都很足哈！超级赞，好吃
1,鸡丝凉面太油了，豆腐脑超级好！一小时二十分钟送来
0,真心醉了，三个小时才送到，打了二十几通电话都没打通，人品跌破最低点了。。。
1,送餐小哥帅气，态度好，菜品新鲜，扫光光喽!
0,鲶鱼不好吃
1,送餐速度快，好吃
0,饼有点硬，不好吃。
1,快递小哥很给力，取到餐就立马送来了，但是餐厅晚了好久才做出来，导致晚了好久才吃到饭
1,"快递小哥很赞,这么冷的天辛苦了"
0,傻逼一样，跟1楼告诉我等电梯上不来，墨迹了40分钟，最后还是我下去取得，sb店关了吧
0,送的慢而且饮料还没送
0,不给餐具！可还行！太差了
0,速度好慢，性价比还可以
1,送餐的人非常好，特意打电话提醒我们有优惠
1,很好吃，送餐速度非常快
1,卷饼很好吃，肉超多~香菇鸡肉咸了点，下回尝尝其他菜吧，总体上是不错滴。
0,"秘制凉皮不好吃,太油,卤肉饭还行"
0,真没有品味多的好吃。
0,上次没拿水，这次没薯条
0,米粉份量比以前少，没以前好了
1,很好吃，就是提前送啦
1,送货很快，最好吃的是牛蛙，鱼香肉丝的红萝卜太多了，能多点木耳就好了，其他都不错，谢谢～
1,嗯，包装的纸袋不错，嗯，就这些了
0,量太少，少的可怜，如有改进会继续订餐
0,食物还行，外送太慢了，等2个小时，走也该来了
0,今天的商务套餐太差了！全是大肥肉！
1,送的太快啦
0,这哪是呛炒圆白菜啊简直就是水煮啊！怎么菜全是软踏踏的啊什么做法啊这是???可惜了我一份菜的钱这道菜如果店里也是这样的话简直没法吃!
0,不给筷子用手吃啊？？？
1,挺好吃的！！
1,"非常好,下次还来订"
1,说实话，中份吃不饱，得2个
0,第一次给差评，凉菜汤洒了半塑料袋，菜全堆饭盒半边，还不够我收拾的，送餐的耍双截棍改行的吧
1,"赞！超级好吃！,配送,保温,全部高大上！"
0,太慢了，都凉了
0,包装很精美，吃起来没有想象的好吃，很噎...
1,1块钱吃个卷还有肉哼哼哈哈
0,红豆软饼串味了，一股超级恶心的味道，就是没在店里，在店里我必定要你们的厨师尝尝这什么玩意。
0,"我住在北京科技大学里面,不到500米距离送了1个半小时。菜基本凉了,而且洒了一半,弄得我手上,钱包上,桌子上全是油。做的再好吃也是差评"
1,味道不错，就是送晚了半个多小时
0,迟到了30分钟
1,今天来的很快，赞一个。
0,外送人员好评，芥蓝差评，太老啦
0,"等了一个小时,字数布丁"
0,"好评，必须好评，有点如下:,1，有创意:把肉夹馍的皮去掉，换成煎饼包肉，有创意。,2，量足:图片是两个，实际只有一个，只要吃三个就饱了。,3，便宜:20块钱买个肉夹馍，真值。,4，送餐及时:十一点半订的，说十二点半到，结果一点半就到了。,必须赞!!!"
0,订了两个煎蛋，只来了一个
1,味道不错，肉还挺多的
0,皮蛋粥，没有瘦肉
0,太慢了……
1,快，从下单到吃饭，15分钟。
1,好大一份啊，很好吃
0,.炒菜都不放盐的？咖喱炒饭没吃就扔了！太失望，差
1,奶茶超级好喝，推荐。
1,豆浆挺好的
1,"第二天接着你家菜单，一如既往的好，量足，实惠，店家诚实守信，要求什么做什么，虽然今天的锅仔鸡蛋豆腐好像给我送错了，还是做错了，送来的是西红柿豆腐吧，这,可以接受，骑士哥是真的扫了今天的胃口，订餐那么多天头一次遇到这样什么都不懂的骑士哥，居然打电话问我详细地址，几环，标志性建筑，最后还要我发地址信息，实在忍无可忍回应他，我在百度订餐留的哪里就是哪里，真的是倒胃口"
0,"鸡块太次了…感觉饭量不大…为什么要提前拌好了呢,想自己拌"
0,比预计送餐时间晚了40分钟，餐食也凉了，吃的不舒服。关键是师傅送的第一单地址离我这儿很近只有几百米，但是他选择无视，直接略过，在望京兜了一大圈直到我和客服联系催餐之后才送来。知道中午订单多，送餐师傅辛苦。但是合理规划路径很重要啊！！！
1,味道不错，价格实惠，好评
0,今天有点点小雨，送餐真的慢。吃起来口味一般吧，可能是黄焖鸡就要特别热的吃才好吃。
1,酸菜味道超棒，送餐速度也很快，辛苦快递师傅了！
0,等了俩小时，还能说啥
1,谢谢送餐师傅，饭菜也比较可口。。。
0,太慢了！要注意
1,包装很好，纸袋洋气
0,一包番茄酱都没有
0,到的时间比约定晚20分钟，菜都凉了。不好
1,价格优惠有内容
0,"2:30送到,小伙伴们,看着办吧"
0,"送餐速度还可以，就是没有番茄酱！！！！！！！！,没有甜辣酱！！！！,没有餐巾纸！！！！！卖家能不能上点心，真是不负责任，差评！！！！！！"
0,菜品做的不好
0,"送餐时间很准时，但“酸豆角焖肉饭”名字有点误导人，其实就是＂酸豆角炒肉末＂，根本不是""焖肉""啊。这次的米饭也不是他家常给的粗粮饭，就是白米饭"
0,"卷饼两端面太厚了,盖饭米饭太软了,配送员明知道我在6层,要求我去4层取餐"
0,口味还好，就是送餐太慢
0,量好小啊。
0,他家太有意思了，一共要了一个卷饼，2个豆浆，送到发现少了杯豆浆，找客服解决，最后让下次订单备注一下，会多送1杯豆浆，吃个外卖还带预付款的，新鲜了～
1,"好吃,不错"
0,"这次的饭问题很大，第一付款项目中有鸡蛋但是未送。第二,米饭里居然有韭菜！第三,菜里有瓜子皮！不会再订！！！很差"
1,唯一美中不足的，就是一点儿甜味儿都没有。
0,在米饭中有苍蝇，情况极其恶劣。
1,水煮牛肉肉好少，粽子好小
0,越来越不好吃了
0,送餐速度太慢了，一个半小时的等待
0,感觉挺不错的！
1,花卷不错，汤也挺好的，送货快
0,盖饭好难吃…粥还可以
0,味道著實一般送到時候飯涼涼的
1,快递小哥以后继续加速啊，加油
0,昨天草莓汁没有送来，让补结果打了三个电话都没有送来，今天定的草莓汁居然送的是酸梅汁真是无语了
0,"电话约好下午1:30之前送到,最后快三点才送到。"
0,越来越不好吃了，以前几次订还不错，这次是真心难吃，失望了以后不定你家的了。
1,味道很好，还会光顾
0,汤都撒了，怎么伴着吃啊？
1,快递小哥送餐快，煎饼味道也不错，好。
1,快递员的服务态度特别好，还主动问有没有垃圾帮您带下去。真心不错。
0,菜撒了一半，多用个塑料袋装弄结实点儿没多费劲吧
0,"挺好,肉多"
0,"最后吃的时候凉了,然后也不能热"
0,冷面难吃死了，还不如方便面，太垃圾了，
0,送餐慢，送了70多分钟，而且包装简单，拿到之后，到处都是红油，多点了一个汤，居然汤勺都没给，餐巾纸都没有！最后吃完饭，办工桌子就跟一个废墟一样，身上到处都是红油，说了不吃辣椒，结果还是辣椒粉多的要死。
1,很好吃而且有优惠买完9块钱一个。超值。
1,"饭菜质量很好，送货速,度快，。服务好。"
1,太好吃了，量又大
1,味道很正宗，量也很大
1,味道还可以，对我来说，咸了点~
0,大盘鸡又不是没吃过，叫的外卖差太多了吧，量少青菜少，太能糊弄了
0,素什锦为啥会有虾仁！！！
0,非常差的一次订餐，实在太让人失望，预定12:15送餐。崔了3次，还没有配餐员联系电话，13:15才送来，实在无语了
1,速度挺快的东西也挺好的给赞~
1,服务态度很好，服务态度很好
1,"大冷天还按时送到,非常感谢，味道不错，多加了一份芝士味道很赞，就是里面的香肠如果再换换就好了"
0,公司里十几个人，吃丽华快餐，吃一次，拉一次肚子，你们真的很缺德。
1,好吃好吃.顶顶
0,妈的！！老娘等了123分钟！两个小时！！爬都能爬来了！！再也不会点！！死难吃！！
1,还不错的啊
1,大冷天的辛苦快递师傅了～
0,竟然悄悄涨价，素三鲜味道一般，备注了也没给醋和辣椒
0,我的两颗卤蛋呢！！
0,"没给发票啊,几个意思啊"
1,他家菜很好吃，有求必应，送餐速度很快，赞
0,这次太慢了
1,不错，挺好吃的下回再定
0,肉煎得太老了，芹菜没入味，就剩点辣椒还能吃。新换的厨师真心不怎么着。
0,差评.11点12分下单，13点24收到外卖.两个小时呀.菜品油太大.以后不会订了.
1,料很足，味道也不错，就是包装怎么那么复杂？！
0,饭店送餐慢，味道还可以。
1,很快味道很好
0,没见过这么慢的。十点下单，11点半才开始送餐。12点送到已经冷了。简直是花钱买罪受。
0,路远了一点（离店3公里）打电话来说需要打车费30，我认了，餐送到了后竟然加价45，人的诚信在哪里。
0,快递很不错。饭没啥味道！！太淡了！！
1,师傅辛苦，很准时，点赞！
0,"好吧,没说加热,就冷的送过来,差评！！那买培根的也不给加热吗？？让人生吃吗？？无语！！"
1,蔬菜稍微有点咸。。。。。
0,凉皮很好吃，但也只有凉皮能吃
0,"太差劲了,等了一晚上也没送到,期间打了四个电话,店家承诺取消订单,最终也没取消,最后店家居然确认订单完成了,太差劲了"
1,鱼香肉丝好吃
1,"味道不错,配送速度比预计快"
1,送货神速，多谢吕师傅
0,"没有送,也没有退款,呵呵"
0,不好吃，米饭黏成一坨，土豆丝一点咸味没有，难吃死了
0,比蜗牛还慢，送到的时候粥都撒了
1,送餐超快，赞一个
0,"真讨厌,好不容易到的外卖,都快饿死了,没想到拿过来的汤竟然全洒了！真够气人的！,但还好有重新送了一份,但是好心情全被毁了！"
1,味道不错，就是感觉菜量有点小有点干，多少带点菜汤就好了。
1,送餐小哥服务很好！
1,整体不辣，粥的味道也可以，料很足
0,百度配送时间过于太久，饭菜没吃头了。
1,挺好的，不过辣椒酱希望能改成油少一点的
1,还是很准时的
1,味道不错，肉松的稍微油点，土豆丝卷还可以，加强送餐
1,服务态度很好，还帮忙将垃圾带下楼，谢谢那位先生
1,师傅人很好，服务很好，送得快~好评
0,送来的肉丝炒饼是凉的商家的价格不同
1,送外卖小伙服务真棒，很尽责！
0,太难吃了！
1,送餐挺快的，送餐员态度很好，谢谢这么凉的下雨天给送餐，菜也都挺好吃的，热呼呼的，下次再定
1,n南瓜粥不够甜，卷饼很好吃，饮料有点小，包装很干净，卫生不错，送餐准时
1,除了速度有待加强，其他都不错
1,被骗了感觉，就一个卷饼，特别小，但还好送了可乐啥的，。
1,非常赞。棒棒的。赞赞赞
1,速度超快。服务好，超预期。
0,"24元的木须肉居然就那么一点儿，胡萝卜木耳倒是没少放，就是不见肉。,葱花饼居然那么干，跟油饼似的，咬都咬不断。"
0,还好我脾气好。等了两个多小时，都凉了。当夜宵吃吧
1,味道还不错，比较实惠
1,在做大一点
0,差评送给那个懒得进小区送货的送货员
0,两个多小时才送到，电话也打不通，而且私自换了菜品，都没有通知
1,虽然小贵了些，但东东不错
1,拌面有点坨，味道很好
1,一直点他家的煎饼，第一次点卷类，卧槽，辣成狗了，希望商家少放点辣椒，实在受不了
1,纯素蔬菜卷，好多香菇，对不吃香菇的人来说，要疯了....
1,谢谢送餐员！冒着寒冬送餐
0,失误了，没看地址，太远了，等了两个多钟头，这是逼我刚到单位就订午饭的节奏啊～
0,为什么经常要撒掉！我没次不说，你们就没个完了？！
1,超级聪明超级赞！！一万个好评，今天特别冷，送餐小哥辛苦了
0,"不好,都没煮熟,再也不吃你家的了"
0,连双筷子都没有，明明点的葡萄汁结果送来的是酸梅汤，也真是无语了！
1,送餐有点慢
1,送的很快，就是味道清淡了一点
0,一个多小时才送到，已经坨成一整块了你让人怎么吃，我就呵呵
0,比配送时间迟了两个小时也就算了，法式焦糖布丁，送的是沙拉，送的沙拉也就算了，没打开盖就送到一跟头发，和一个发霉的点，还有一块坏的水果。太差了
0,下午2点下的订单，注明5点半送到。结果6点多打电话催才来，我问他你们家不按下单先后顺序送吗？答说不按。好吧，再也不点了。。。室友11点下的，12点40才到。另一个室友吃出了一个虫子。。。
0,特别特别慢！！
0,"送餐时间还可以,不过菜品不对,！,我点的饭,送的是意大利面！,差评"
1,第一次吃鸡米饭超级好吃！送餐也超快！
1,很快。这次饭量挺足的！
0,少送一份米饭
1,"好吃,挺快的"
0,买了20块够起送价的东西，结果打电话过来说，到我这位置20送不了，得35，又临时坐地起价让我加东西，没办法就加了，东西送到了，汤一看就知道加了好多水，沙拉有股味道，炸鸡还可以。
1,"比上面提醒的时间早很多。,速度挺快的"
1,没有及第好吃，话说也太慢了，等了快俩小时。
1,等了两个半小时
1,味道不错，品质依旧，不错
1,送餐大叔文质彬彬的：）拯救了快饿死的我。中午赌气没吃饭忍不住点了卷饼，吃一口，整个人都活了过来呀！
1,炒饭配肉，有点腻
0,人太多就比较慢了，历时两个小时才到
0,配送速度超级慢慢！配送人员还埋怨地址不好找！关东煮不好吃也不划算
0,订了份蕨根粉和鸡蛋炒饼，蕨根粉特硬，中间还有硬结，就把上面黄瓜吃了，炒饼特多油还没味，后来没办法，吃了几口送的萝卜咸菜硬咽下去几口炒饼！
0,"怎么一股汽油味？难吃死了,食材也太差了,浪费钱"
1,味道很好，值得推荐
0,"米饭有点干,但是味道不错"
1,就是没菜，都是肉有点儿腻
0,要是有醋就好了，另外买了粥没勺子不能忍！
0,"总体下来很不满意的一次订餐,菜都没熟"
0,"还剩余一大部分,撒漏太多,被子外面都是咖啡,没有封口"
1,卷饼很实在，京酱肉丝都是瘦肉。南瓜粥一般。
1,抄手很难吃，慎点，巧手大拌菜推荐，真的不错
0,饭不是现做的
0,快送成晚饭了。。。。
0,今天送餐小哥说第一次上班，本来挺生气的，后来也慢慢消去了，人家也一直赔礼道歉的，也就无所谓了，下午收到公司短信，说由于餐未按时送到，退我50%订单款作为补偿，心头顿时感觉暖暖哒，现如今只有这样的服务才能吸引人哈，但是想到那个第一天上班的送餐小哥，也挺不容易哒！
0,时间也太久了，还不是用餐高峰，足足等了两个小时。
0,味道不错。菜比较少。最重要的是！！！有一根米线里面有一个小虫子！！！如果米线是卖家自己做的麻烦注意下卫生好嘛！如果是进货买来的，麻烦挑家干净的吧！
1,味道不错。酱香。蘑菇也很鲜
0,送来的太晚，而且备注了不要辣，结果超辣
1,品质不错，希望一如既往地坚持！
1,"送餐特别快,态度也好,辛苦啦"
1,蔬菜的特别辣，土豆丝的里面也有辣椒。总体不错。不能吃辣的一定要记得备注
1,特别好吃，超赞
1,定很多次啦！菜很好吃！也很及时！
0,备注了要常温的，送的热的，要的香草拿铁，送的是拿铁
0,豆浆都漏完了
0,菜量太小了，而且还不好吃，送外卖还不拿零钱，太他妈坑人了，筷子都不拿，下次再也不点他们家的了，
1,"好吃,满意"
0,每次送餐都要等一个小时…而且感觉店商根本不看备注
1,送餐员服务很好。很满意，
1,"送餐很快,态度也很好,谢谢"
0,我叫外卖是因为我出不去，我周末上班，不上班谁叫外卖让我下去取餐！您还能再逗点么
1,京酱肉丝太咸了，建议下次淡一点
1,粥漏了又给送了个，很不错
0,不太好吃，没味，凉了
0,实惠快捷，只是有一位收银员服务态度极差
1,外卖小哥人非常好！当然味道也很不错，推推推！
0,送来都冰凉了
1,很快送到，态度也很好。全五星。
1,味道不错，配菜有黄瓜、萝卜、蘑菇，
0,点了小炒肉，一碗饭还没吃完就没菜了，38元一份，数得清的肉，老板你能再抠点吗？
1,"NextDay推：“浮生若梦，恋恋风尘.人生总是一日难，一日佳.”,-,端午快乐！"
1,粥里有钢丝球的小茬π_π不是第一次了
0,整体油腻，砂锅豆腐居然也放那么多油，吃完比饿着还难受
1,煎饼不脆了，凉面和煎饼放一起了变热的了
1,老板不错，焖面没有了，换了贵点的牛肉热干面，也没有另收钱，味道不错
0,送餐超级慢
1,这个好吃，大赞
0,太淡了，也没有酱
1,"还可以,但是饼还是烙出来的好,这种摊出来的,面饼,黏黏糊糊,不如那个好吃"
1,比上次慢了点，不过东西还是很好
0,"配送员差劲,态度恶劣,找不着路,还说脏话,菌菇汤要自己拿开水泡,下次不买了"
0,巨慢，提前2个小时订也这么慢
1,好速度啊！宇宙卷饼棒棒的！谢谢骑士
1,葱花饼不好吃
1,味道不错，份量很足，建议都点小份。红薯超好吃就是太烂了容易碎
0,这家石锅吃过最难吃的了，首先是没辣酱，然后饭其实就是蒸米饭，不是石锅做好的！！味道太差！！价格还贵！！！不建议！！
0,"如果不看备注,那设置备注栏还有什么意义"
0,饭一如既往地难吃！居然一个小时才送到！还没有给开发票！
1,师傅人特别好！送货超认真
1,挺好的也挺快，味道不错！送餐小伙态度极好！
1,今天居然吃到了很热乎的！送餐也很快！
0,饭又少又硬，不好吃！
1,"经常买,卷都挺好,第一次买八宝菜太难吃了,建议改改"
0,你确定你做的是京酱肉丝？还是欺负顾客没有吃过？还是因为顾客选择了打折？还是百度没有给你们补差价？米饭还是二次加热过的，明显是剩饭。无语，伤心，不会再订了
1,东西很好吃，送餐速度也非常快，只是窝蛋牛肉饭上边写带汤，可是没给~~不知道是不是忘记了~
1,味道很好，用料很实在
0,上面写的我的外卖大约会在13：06送达，现在都14：09了，锅包肉很少不说，好像人家剩下的。只有米饭还可以。再不会光顾你们家了，送餐用了101分钟真厉害，可惜不能上图。
1,很快很靠谱
0,太慢了，送了90分钟。
0,商家距离近，但速度太慢，饼子都凉了。
1,很准时，菜品不错
0,太慢了快要饿傻了。。
0,百分百差评，米饭特么跟粥一样黏糊糊的，怎么吃啊！！！！第一次遇到这种情况！不是米饭，是大米粥！！！！
0,第二次叫这家外面，发誓再也不会订第三次；第一次是冬天等了两个小时，饭凉的还特别难吃；这次是等了一个半小时，三盒饭连袋子都没有，全是油…最奇葩的是，筷子沒有任何包裝就在手裡拿著，叫這家外賣的請自行準備筷子！然后再次刷新了难吃纪录，汤里的豆腐是酸的，太难吃了全部扔掉重新叫的别的，两次都这么差，真是绝了这家！
0,"送过来面都成一坨了,！！！！！"
1,还好，就是送的有点慢，饼都没有嚼劲了。
0,找不到地方就不用送了。
